@SampleID:ERR1700889_1.fastq
@Version:Metalign
@Ranks: superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
2	superkingdom	2	Bacteria	90.80641
10239	superkingdom	10239	Viruses	9.16976
204428	phylum	2|204428	Bacteria|Chlamydiae	45.96474
201174	phylum	2|201174	Bacteria|Actinobacteria	40.40412
1224	phylum	2|1224	Bacteria|Proteobacteria	4.43754
204429	class	2|204428|204429	Bacteria|Chlamydiae|Chlamydiia	45.96474
1760	class	2|201174|1760	Bacteria|Actinobacteria|Actinobacteria	40.40412
1236	class	2|1224|1236	Bacteria|Proteobacteria|Gammaproteobacteria	4.43754
51291	order	2|204428|204429|51291	Bacteria|Chlamydiae|Chlamydiia|Chlamydiales	45.96474
85007	order	2|201174|1760|85007	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales	40.40412
135619	order	2|1224|1236|135619	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales	4.43754
2169561	order	10239|||2169561	Viruses|||Ortervirales	2.36442
809	family	2|204428|204429|51291|809	Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae	45.96474
1762	family	2|201174|1760|85007|1762	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae	40.40412
224372	family	2|1224|1236|135619|224372	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae	4.43754
11632	family	10239|||2169561|11632	Viruses|||Ortervirales|Retroviridae	2.36442
810	genus	2|204428|204429|51291|809|810	Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae|Chlamydia	45.96474
1763	genus	2|201174|1760|85007|1762|1763	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium	40.40412
59753	genus	2|1224|1236|135619|224372|59753	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae|Alcanivorax	4.43754
83555	species	2|204428|204429|51291|809|810|83555	Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae|Chlamydia|Chlamydia abortus	45.96474
1773	species	2|201174|1760|85007|1762|1763|1773	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium tuberculosis	40.40412
239364	species	10239||||||239364	Viruses||||||uncultured human fecal virus	6.80534
172371	species	2|1224|1236|135619|224372|59753|172371	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae|Alcanivorax|Alcanivorax venustensis	4.43754
45617	species	10239|||2169561|11632||45617	Viruses|||Ortervirales|Retroviridae||Human endogenous retrovirus K	2.36442
83555.45.1	strain	2|204428|204429|51291|809|810|83555|83555.45.1	Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae|Chlamydia|Chlamydia abortus|	45.96474	83555.45.1	83555
1773.1307.1	strain	2|201174|1760|85007|1762|1763|1773|1773.1307.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium tuberculosis|	40.40412	1773.1307.1	1773
239364.1.1	strain	10239||||||239364|239364.1.1	Viruses||||||uncultured human fecal virus|	6.80534	239364.1.1	239364
172371.0	strain	2|1224|1236|135619|224372|59753|172371|172371.0	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae|Alcanivorax|Alcanivorax venustensis|Alcanivorax venustensis unknown strain	4.43754	172371.0	172371
166122.1	strain	10239|||2169561|11632||45617|166122.1	Viruses|||Ortervirales|Retroviridae||Human endogenous retrovirus K|Human endogenous retrovirus K113	2.36442	166122.1	166122
